zipcode,price,status,lat,long
98053,920000.0,Not Buy,47.7095,-122.022
98053,635000.0,buy,47.6846,-122.037
98053,579000.0,buy,47.7108,-122.031
98053,699000.0,Not Buy,47.6711,-122.012
98053,2140000.0,Not Buy,47.6795,-121.991
98053,635000.0,buy,47.6343,-121.969
98053,955990.0,Not Buy,47.6843,-122.016
98053,715000.0,Not Buy,47.6495,-122.042
98053,1175000.0,Not Buy,47.6746,-122.018
98053,415000.0,buy,47.7182,-122.034
98053,750000.0,Not Buy,47.673,-122.03
98053,894000.0,Not Buy,47.6734,-122.026
98053,806000.0,Not Buy,47.6778,-121.994
98053,685000.0,Not Buy,47.6504,-122.004
98053,473000.0,buy,47.7136,-122.031
98053,568000.0,buy,47.657,-122.026
98053,340000.0,buy,47.6458,-121.955
98053,505000.0,buy,47.7175,-122.034
98053,550000.0,buy,47.6825,-122.038
98053,820000.0,Not Buy,47.664,-122.041
98053,1090000.0,Not Buy,47.6805,-122.048
98053,790500.0,Not Buy,47.6849,-122.016
98053,762500.0,Not Buy,47.6683,-122.034
98053,495000.0,buy,47.7174,-122.032
98053,875000.0,Not Buy,47.6956,-122.022
98053,457000.0,buy,47.7217,-122.03
98053,963990.0,Not Buy,47.685,-122.016
98053,597400.0,buy,47.6874,-122.037
98053,652500.0,buy,47.6694,-122.044
98053,574000.0,buy,47.6329,-121.969
98053,860000.0,Not Buy,47.6728,-122.012
98053,428000.0,buy,47.7094,-122.03
98053,405000.0,buy,47.6827,-122.059
98053,839990.0,Not Buy,47.6845,-122.017
98053,500000.0,buy,47.683,-122.035
98053,752500.0,Not Buy,47.7065,-122.013
98053,484000.0,buy,47.6429,-121.955
98053,476000.0,buy,47.6785,-122.03
98053,910000.0,Not Buy,47.6903,-122.056
98053,499000.0,buy,47.6795,-122.034
98053,850000.0,Not Buy,47.6624,-122.062
98053,875000.0,Not Buy,47.6347,-122.013
98053,950000.0,Not Buy,47.6908,-122.051
98053,899000.0,Not Buy,47.6651,-122.056
98053,559950.0,buy,47.687,-122.037
98053,440000.0,buy,47.6818,-122.034
98053,1769000.0,Not Buy,47.6605,-122.069
98053,449000.0,buy,47.6768,-122.029
98053,480000.0,buy,47.718,-122.034
98053,475000.0,buy,47.6802,-122.031
98053,442500.0,buy,47.6875,-122.043
98053,410000.0,buy,47.7192,-122.024
98053,580000.0,buy,47.6536,-122.045
98053,561000.0,buy,47.6811,-122.034
98053,632500.0,buy,47.6827,-122.038
98053,399950.0,buy,47.6738,-122.063
98053,530000.0,buy,47.7029,-122.015
98053,394000.0,buy,47.6964,-122.024
98053,440500.0,buy,47.6868,-122.042
98053,589000.0,buy,47.7101,-122.014
98053,660000.0,buy,47.6954,-122.017
98053,850000.0,Not Buy,47.7187,-122.024
98053,403000.0,buy,47.6385,-121.966
98053,265000.0,buy,47.6968,-122.025
98053,412250.0,buy,47.703,-122.015
98053,560000.0,buy,47.6319,-122.007
98053,259875.0,Not Buy,47.6625,-122.059
98053,385000.0,Not Buy,47.6625,-122.059
98053,592350.0,buy,47.709,-122.017
98053,170000.0,Not Buy,47.6337,-121.961
98053,1130000.0,Not Buy,47.6662,-122.056
98053,571000.0,buy,47.6895,-122.041
98053,850000.0,Not Buy,47.6316,-121.988
98053,897500.0,Not Buy,47.6573,-122.034
98053,550000.0,buy,47.6454,-121.978
98053,592500.0,buy,47.7082,-122.015
98053,490000.0,buy,47.7028,-122.013
98053,737000.0,Not Buy,47.7199,-122.025
98053,795127.0,Not Buy,47.6398,-121.985
98053,850000.0,Not Buy,47.6403,-121.992
98053,572000.0,buy,47.7142,-122.033
98053,442500.0,buy,47.6522,-121.966
98053,583800.0,buy,47.6313,-122.008
98053,635000.0,buy,47.6325,-121.97
98053,835000.0,Not Buy,47.7103,-122.027
98053,450000.0,buy,47.7196,-122.024
98053,583000.0,buy,47.6876,-122.038
98053,590000.0,buy,47.6718,-122.044
98053,420000.0,buy,47.6441,-121.96
98053,765000.0,Not Buy,47.6698,-122.044
98053,650000.0,buy,47.6314,-121.968
98053,2280000.0,Not Buy,47.6675,-121.986
98053,782000.0,Not Buy,47.6772,-122.056
98053,633100.0,buy,47.6303,-121.99
98053,482500.0,buy,47.6763,-122.028
98053,540000.0,buy,47.6529,-121.979
98053,635000.0,buy,47.6657,-122.067
98053,715000.0,Not Buy,47.7017,-122.023
98053,461000.0,buy,47.6885,-122.043
98053,452000.0,buy,47.6788,-122.034
98053,379500.0,buy,47.6397,-121.953
98053,381000.0,Not Buy,47.6379,-121.966
98053,528000.0,buy,47.6835,-122.035
98053,515000.0,buy,47.7173,-122.034
98053,398000.0,buy,47.7193,-122.024
98053,362764.0,buy,47.696,-122.026
98053,695000.0,Not Buy,47.6498,-121.964
98053,389000.0,buy,47.7199,-122.022
98053,344000.0,buy,47.7132,-122.033
98053,675000.0,buy,47.7122,-122.026
98053,1690000.0,Not Buy,47.6671,-122.051
98053,1800000.0,Not Buy,47.6671,-122.051
98053,710000.0,Not Buy,47.6881,-122.04
98053,589000.0,buy,47.6651,-122.067
98053,925000.0,Not Buy,47.6553,-122.023
98053,475000.0,Not Buy,47.6403,-121.964
98053,620000.0,buy,47.6797,-122.035
98053,381000.0,buy,47.7175,-122.033
98053,702000.0,Not Buy,47.6885,-122.021
98053,464000.0,buy,47.6834,-122.038
98053,509900.0,buy,47.6546,-122.049
98053,500000.0,buy,47.6745,-122.061
98053,975000.0,Not Buy,47.633,-121.972
98053,340000.0,Not Buy,47.635,-121.964
98053,605000.0,buy,47.6728,-122.061
98053,799990.0,Not Buy,47.6455,-122.04
98053,610000.0,buy,47.6645,-122.068
98053,894400.0,Not Buy,47.6854,-122.048
98053,699950.0,Not Buy,47.7243,-122.032
98053,1295000.0,Not Buy,47.6587,-122.022
98053,330000.0,Not Buy,47.6729,-122.064
98053,442500.0,buy,47.6472,-122.017
98053,587000.0,buy,47.6364,-121.984
98053,550285.0,buy,47.7132,-122.032
98053,579000.0,buy,47.7128,-122.032
98053,541500.0,buy,47.7082,-122.019
98053,610000.0,buy,47.6872,-122.036
98053,445000.0,buy,47.7092,-122.015
98053,560000.0,buy,47.7088,-122.015
98053,485000.0,buy,47.6819,-122.036
98053,650000.0,buy,47.686,-122.036
98053,850000.0,Not Buy,47.7037,-122.016
98053,743700.0,Not Buy,47.6662,-122.057
98053,468000.0,buy,47.6807,-122.031
98053,735000.0,Not Buy,47.6303,-121.984
98053,851000.0,Not Buy,47.6652,-122.049
98053,829000.0,Not Buy,47.7185,-122.024
98053,425000.0,buy,47.6365,-121.972
98053,580000.0,buy,47.6555,-122.042
98053,1200000.0,Not Buy,47.6779,-122.075
98053,558000.0,buy,47.7196,-122.022
98053,550000.0,buy,47.6486,-122.035
98053,920000.0,Not Buy,47.6818,-122.023
98053,401000.0,buy,47.6824,-122.036
98053,326188.0,buy,47.64,-121.966
98053,568000.0,buy,47.6751,-121.993
98053,350000.0,Not Buy,47.6614,-122.056
98053,889000.0,Not Buy,47.6797,-122.025
98053,531800.0,buy,47.6783,-122.032
98053,650000.0,buy,47.6723,-122.082
98053,489000.0,buy,47.7177,-122.034
98053,788600.0,Not Buy,47.6818,-122.025
98053,438000.0,buy,47.682,-122.034
98053,421200.0,buy,47.6821,-122.035
98053,597500.0,buy,47.6849,-122.037
98053,600000.0,buy,47.6989,-122.044
98053,753000.0,Not Buy,47.664,-121.993
98053,479000.0,buy,47.6824,-122.036
98053,630000.0,buy,47.6304,-121.988
98053,548050.0,buy,47.7054,-122.011
98053,545000.0,buy,47.713,-122.033
98053,765000.0,Not Buy,47.7115,-122.014
98053,700000.0,Not Buy,47.6471,-121.964
98053,339000.0,buy,47.6384,-121.969
98053,476000.0,buy,47.6873,-122.043
98053,498000.0,buy,47.6779,-122.034
98053,895990.0,Not Buy,47.6847,-122.017
98053,790000.0,Not Buy,47.6785,-122.025
98053,705000.0,Not Buy,47.6867,-122.038
98053,335000.0,Not Buy,47.6606,-122.06
98053,602000.0,buy,47.6688,-122.024
98053,491150.0,buy,47.6816,-122.035
98053,475000.0,buy,47.638,-121.953
98053,600000.0,buy,47.6886,-122.037
98053,802000.0,Not Buy,47.7114,-122.03
98053,713000.0,Not Buy,47.6707,-122.045
98053,554000.0,buy,47.7101,-122.031
98053,400000.0,buy,47.6465,-122.024
98053,432000.0,Not Buy,47.6606,-122.059
98053,780000.0,Not Buy,47.683,-122.063
98053,419000.0,buy,47.6525,-121.985
98053,785000.0,Not Buy,47.6318,-122.01
98053,391265.0,buy,47.7022,-122.021
98053,316000.0,buy,47.6503,-121.968
98053,682000.0,Not Buy,47.7066,-122.08
98053,225000.0,buy,47.6374,-122.007
98053,665000.0,buy,47.7087,-122.015
98053,447000.0,buy,47.682,-122.035
98053,850000.0,Not Buy,47.7112,-122.033
98053,853000.0,Not Buy,47.6674,-122.055
98053,890000.0,Not Buy,47.6744,-122.05
98053,930000.0,Not Buy,47.7078,-122.019
98053,628990.0,buy,47.6324,-121.988
98053,620000.0,buy,47.6884,-122.044
98053,535000.0,buy,47.682,-122.037
98053,504975.0,buy,47.7132,-122.034
98053,779950.0,Not Buy,47.7094,-122.024
98053,888550.0,Not Buy,47.6892,-122.048
98053,840000.0,Not Buy,47.6944,-122.022
98053,1360000.0,Not Buy,47.6582,-122.038
98053,564000.0,buy,47.7133,-122.031
98053,669000.0,buy,47.6898,-122.015
98053,413800.0,buy,47.7188,-122.024
98053,439950.0,buy,47.709,-122.019
98053,695000.0,Not Buy,47.7112,-122.019
98053,625250.0,buy,47.685,-122.039
98053,741500.0,Not Buy,47.7094,-122.018
98053,743000.0,Not Buy,47.6931,-122.022
98053,1180000.0,Not Buy,47.658,-122.006
98053,818000.0,Not Buy,47.7095,-122.019
98053,739000.0,Not Buy,47.7116,-122.019
98053,392137.0,buy,47.6861,-122.013
98053,1237500.0,Not Buy,47.7009,-122.059
98053,775000.0,Not Buy,47.6846,-122.045
98053,755000.0,Not Buy,47.7109,-122.017
98053,789500.0,Not Buy,47.695,-122.022
98053,577000.0,buy,47.6887,-122.04
98053,785000.0,Not Buy,47.6954,-122.022
98053,385000.0,buy,47.6875,-122.015
98053,653000.0,buy,47.6842,-122.04
98053,731500.0,Not Buy,47.6945,-122.018
98053,825000.0,Not Buy,47.6835,-122.045
98053,305000.0,buy,47.6968,-122.025
98053,429000.0,buy,47.6866,-122.013
98053,540000.0,buy,47.7169,-122.02
98053,955000.0,Not Buy,47.688,-122.018
98053,795000.0,Not Buy,47.6869,-122.019
98053,386380.0,buy,47.6856,-122.013
98053,485000.0,buy,47.709,-122.018
98053,660000.0,buy,47.6942,-122.016
98053,728050.0,Not Buy,47.7158,-122.016
98053,750000.0,Not Buy,47.655,-122.009
98053,808000.0,Not Buy,47.6857,-122.045
98053,389700.0,buy,47.6861,-122.013
98053,359782.0,buy,47.6871,-122.014
98053,1049990.0,Not Buy,47.6901,-122.018
98053,780000.0,Not Buy,47.6962,-122.023
98053,950000.0,Not Buy,47.6917,-122.02
98053,734990.0,Not Buy,47.6901,-122.015
98053,706000.0,Not Buy,47.6894,-122.016
98053,580000.0,buy,47.7106,-122.02
98053,915000.0,Not Buy,47.6735,-122.058
98053,810000.0,Not Buy,47.7236,-122.033
98053,1408760.0,Not Buy,47.6575,-122.006
98053,810000.0,Not Buy,47.6857,-122.046
98055,364950.0,Not Buy,47.4309,-122.191
98055,237000.0,buy,47.4324,-122.197
98055,578000.0,Not Buy,47.4904,-122.226
98055,370000.0,Not Buy,47.4734,-122.186
98055,280000.0,buy,47.4404,-122.191
98055,235000.0,Not Buy,47.4667,-122.215
98055,346900.0,Not Buy,47.449,-122.205
98055,261000.0,Not Buy,47.4727,-122.198
98055,290000.0,buy,47.4489,-122.188
98055,373000.0,Not Buy,47.4862,-122.224
98055,501000.0,Not Buy,47.4908,-122.225
98055,324000.0,Not Buy,47.4315,-122.192
98055,280000.0,buy,47.4545,-122.208
98055,197500.0,Not Buy,47.452,-122.19
98055,140000.0,Not Buy,47.467,-122.215
98055,303000.0,buy,47.4733,-122.189
98055,430000.0,Not Buy,47.4744,-122.213
98055,290000.0,buy,47.4627,-122.213
98055,283500.0,buy,47.4391,-122.193
98055,290000.0,buy,47.4621,-122.187
98055,300000.0,buy,47.444,-122.19
98055,192000.0,Not Buy,47.4785,-122.229
98055,177500.0,buy,47.4904,-122.222
98055,238000.0,buy,47.4328,-122.196
98055,200000.0,Not Buy,47.4819,-122.223
98055,550000.0,Not Buy,47.473,-122.193
98055,360000.0,Not Buy,47.4522,-122.208
98055,207000.0,Not Buy,47.4787,-122.23
98055,370000.0,Not Buy,47.4787,-122.23
98055,330000.0,Not Buy,47.4868,-122.204
98055,252000.0,Not Buy,47.4498,-122.194
98055,340000.0,Not Buy,47.4356,-122.201
98055,280950.0,buy,47.4725,-122.202
98055,250000.0,buy,47.428,-122.199
98055,327000.0,Not Buy,47.4763,-122.206
98055,287500.0,Not Buy,47.4799,-122.232
98055,495000.0,Not Buy,47.4871,-122.219
98055,485000.0,Not Buy,47.4461,-122.208
98055,290300.0,Not Buy,47.4836,-122.204
98055,285750.0,buy,47.4436,-122.21
98055,220000.0,Not Buy,47.4759,-122.208
98055,305000.0,Not Buy,47.4288,-122.19
98055,315000.0,Not Buy,47.4629,-122.187
98055,256000.0,Not Buy,47.4858,-122.202
98055,205000.0,buy,47.4479,-122.213
98055,312500.0,Not Buy,47.4667,-122.214
98055,280000.0,buy,47.4878,-122.221
98055,245000.0,Not Buy,47.4896,-122.204
98055,173000.0,buy,47.4261,-122.199
98055,244000.0,buy,47.472,-122.192
98055,373000.0,Not Buy,47.4859,-122.205
98055,290000.0,buy,47.4619,-122.187
98055,359950.0,Not Buy,47.4492,-122.199
98055,400000.0,Not Buy,47.4742,-122.198
98055,170000.0,Not Buy,47.4518,-122.199
98055,366000.0,Not Buy,47.4501,-122.208
98055,500000.0,Not Buy,47.4472,-122.207
98055,308000.0,Not Buy,47.4318,-122.19
98055,221000.0,Not Buy,47.4917,-122.206
98055,397500.0,Not Buy,47.4381,-122.188
98055,414000.0,Not Buy,47.4914,-122.204
98055,205000.0,Not Buy,47.4851,-122.205
98055,315000.0,Not Buy,47.4633,-122.188
98055,359000.0,Not Buy,47.4546,-122.211
98055,310000.0,Not Buy,47.4424,-122.188
98055,325000.0,Not Buy,47.4429,-122.195
98055,312500.0,Not Buy,47.4809,-122.224
98055,270000.0,buy,47.4406,-122.196
98055,300000.0,buy,47.4608,-122.196
98055,485000.0,Not Buy,47.4471,-122.207
98055,250000.0,buy,47.4887,-122.223
98055,385000.0,Not Buy,47.4887,-122.223
98055,349000.0,Not Buy,47.4346,-122.201
98055,365000.0,Not Buy,47.4612,-122.215
98055,268000.0,buy,47.4725,-122.187
98055,370000.0,Not Buy,47.4871,-122.203
98055,110000.0,Not Buy,47.4836,-122.214
98055,100000.0,Not Buy,47.4904,-122.203
98055,305000.0,Not Buy,47.4491,-122.188
98055,225000.0,Not Buy,47.477,-122.209
98055,268643.0,buy,47.4362,-122.187
98055,277000.0,Not Buy,47.4768,-122.206
98055,313100.0,Not Buy,47.4558,-122.212
98055,264950.0,buy,47.4433,-122.194
98055,238950.0,Not Buy,47.4909,-122.203
98055,165000.0,buy,47.4339,-122.192
98055,301000.0,buy,47.456,-122.209
98055,325500.0,Not Buy,47.4564,-122.211
98055,549900.0,Not Buy,47.4734,-122.193
98055,203000.0,buy,47.4545,-122.187
98055,332544.0,Not Buy,47.4732,-122.188
98055,272000.0,buy,47.4243,-122.202
98055,380500.0,Not Buy,47.4324,-122.191
98055,337500.0,Not Buy,47.462,-122.188
98055,260000.0,buy,47.454,-122.19
98055,345000.0,Not Buy,47.457,-122.208
98055,345000.0,Not Buy,47.455,-122.198
98055,250000.0,buy,47.4723,-122.19
98055,205000.0,Not Buy,47.4857,-122.221
98055,200000.0,buy,47.4269,-122.197
98055,340000.0,Not Buy,47.4297,-122.19
98055,199000.0,Not Buy,47.4521,-122.196
98055,220000.0,buy,47.4238,-122.197
98055,225000.0,Not Buy,47.4749,-122.213
98055,330000.0,Not Buy,47.4654,-122.194
98055,360000.0,Not Buy,47.4537,-122.211
98055,230000.0,buy,47.4818,-122.231
98055,480000.0,Not Buy,47.437,-122.207
98055,175000.0,buy,47.49,-122.22
98055,235000.0,buy,47.4529,-122.207
98055,287000.0,buy,47.4361,-122.189
98055,375000.0,Not Buy,47.4314,-122.204
98055,479950.0,Not Buy,47.4461,-122.209
98055,222000.0,Not Buy,47.4315,-122.199
98055,439000.0,Not Buy,47.4874,-122.223
98055,380000.0,Not Buy,47.4608,-122.215
98055,216180.0,Not Buy,47.4871,-122.22
98055,305000.0,Not Buy,47.4314,-122.189
98055,219950.0,Not Buy,47.488,-122.2
98055,238000.0,buy,47.4249,-122.211
98055,328000.0,Not Buy,47.4249,-122.211
98055,259000.0,buy,47.4728,-122.191
98055,265000.0,buy,47.4402,-122.195
98055,290000.0,Not Buy,47.4778,-122.211
98055,235000.0,buy,47.4333,-122.212
98055,185000.0,buy,47.4288,-122.198
98055,365000.0,Not Buy,47.4288,-122.198
98055,395000.0,Not Buy,47.4512,-122.208
98055,334000.0,Not Buy,47.435,-122.192
98055,389000.0,Not Buy,47.4713,-122.197
98055,350000.0,Not Buy,47.4738,-122.19
98055,213000.0,Not Buy,47.475,-122.199
98055,325000.0,Not Buy,47.4734,-122.198
98055,288000.0,buy,47.4568,-122.21
98055,260000.0,buy,47.4339,-122.194
98055,294900.0,buy,47.4632,-122.19
98055,280000.0,buy,47.4431,-122.19
98055,207100.0,Not Buy,47.4896,-122.204
98055,325000.0,Not Buy,47.4619,-122.196
98055,389900.0,Not Buy,47.4497,-122.212
98055,298000.0,Not Buy,47.4874,-122.207
98055,329950.0,Not Buy,47.4575,-122.204
98055,383000.0,Not Buy,47.464,-122.192
98055,317000.0,Not Buy,47.4788,-122.227
98055,213400.0,buy,47.4417,-122.194
98055,300000.0,buy,47.4654,-122.195
98055,194000.0,buy,47.4848,-122.221
98055,294000.0,buy,47.4881,-122.199
98055,126000.0,Not Buy,47.4865,-122.197
98055,160000.0,buy,47.4874,-122.223
98055,168000.0,Not Buy,47.4499,-122.189
98055,238000.0,Not Buy,47.4499,-122.189
98055,250000.0,buy,47.4437,-122.194
98055,349950.0,Not Buy,47.432,-122.189
98055,263000.0,buy,47.4556,-122.209
98055,257000.0,buy,47.4299,-122.199
98055,350000.0,Not Buy,47.4645,-122.196
98055,344500.0,Not Buy,47.4632,-122.209
98055,335000.0,Not Buy,47.4383,-122.193
98055,242500.0,buy,47.4331,-122.195
98055,235000.0,Not Buy,47.4815,-122.226
98055,240000.0,buy,47.4804,-122.229
98055,350000.0,Not Buy,47.4735,-122.189
98055,550000.0,Not Buy,47.4345,-122.198
98055,490000.0,Not Buy,47.4473,-122.205
98055,309950.0,Not Buy,47.4439,-122.19
98055,324950.0,Not Buy,47.4777,-122.212
98055,417400.0,Not Buy,47.4633,-122.196
98055,311100.0,Not Buy,47.4482,-122.209
98055,185000.0,buy,47.4658,-122.191
98055,312000.0,Not Buy,47.4547,-122.209
98055,417000.0,Not Buy,47.4867,-122.223
98055,234300.0,buy,47.424,-122.201
98055,230000.0,Not Buy,47.4874,-122.202
98055,274000.0,buy,47.4333,-122.194
98055,180000.0,buy,47.4866,-122.219
98055,310000.0,Not Buy,47.4866,-122.219
98055,555000.0,Not Buy,47.4326,-122.208
98055,285000.0,buy,47.4883,-122.221
98055,318000.0,Not Buy,47.4651,-122.192
98055,400000.0,Not Buy,47.4544,-122.204
98055,360000.0,Not Buy,47.4342,-122.195
98055,190000.0,buy,47.4499,-122.189
98055,295000.0,buy,47.459,-122.205
98055,299000.0,buy,47.4343,-122.192
98055,262000.0,Not Buy,47.4857,-122.2
98055,325000.0,Not Buy,47.4543,-122.21
98055,183750.0,buy,47.4325,-122.197
98055,290000.0,buy,47.4872,-122.204
98055,260000.0,buy,47.462,-122.193
98055,375000.0,Not Buy,47.436,-122.195
98055,394500.0,Not Buy,47.4231,-122.186
98055,297950.0,buy,47.4504,-122.206
98055,159000.0,buy,47.4806,-122.223
98055,225000.0,buy,47.4312,-122.195
98055,290000.0,buy,47.4585,-122.205
98055,344500.0,Not Buy,47.4872,-122.223
98055,175000.0,buy,47.4908,-122.223
98055,335000.0,Not Buy,47.4908,-122.223
98055,338000.0,Not Buy,47.4367,-122.199
98055,275000.0,buy,47.4552,-122.202
98055,250000.0,buy,47.4328,-122.196
98055,295000.0,Not Buy,47.4727,-122.2
98055,285000.0,buy,47.488,-122.221
98055,129000.0,Not Buy,47.4492,-122.2
98055,295500.0,buy,47.4605,-122.206
98055,225000.0,Not Buy,47.4671,-122.212
98055,253000.0,buy,47.4906,-122.204
98055,631000.0,Not Buy,47.4496,-122.209
98055,350000.0,Not Buy,47.4414,-122.189
98055,275000.0,buy,47.4312,-122.196
98055,255000.0,buy,47.4627,-122.19
98055,239000.0,Not Buy,47.4836,-122.214
98055,290000.0,buy,47.4447,-122.188
98055,206000.0,buy,47.4336,-122.195
98055,150000.0,Not Buy,47.484,-122.211
98055,175000.0,Not Buy,47.484,-122.211
98055,199950.0,buy,47.4759,-122.212
98055,296500.0,buy,47.4423,-122.193
98055,212000.0,Not Buy,47.4562,-122.193
98055,180000.0,Not Buy,47.4336,-122.197
98055,300000.0,buy,47.4655,-122.209
98055,463828.0,Not Buy,47.4883,-122.225
98055,265000.0,Not Buy,47.4741,-122.2
98055,368500.0,Not Buy,47.4361,-122.193
98055,249500.0,Not Buy,47.4881,-122.204
98055,289000.0,buy,47.4719,-122.191
98055,216000.0,buy,47.4514,-122.187
98055,305000.0,Not Buy,47.4905,-122.206
98055,247000.0,Not Buy,47.4868,-122.199
98055,290000.0,buy,47.4556,-122.203
98055,252000.0,buy,47.4562,-122.196
98055,349950.0,Not Buy,47.4486,-122.194
98055,265000.0,buy,47.4406,-122.194
98055,170500.0,buy,47.4599,-122.205
98055,235000.0,buy,47.4391,-122.189
98055,365650.0,Not Buy,47.4391,-122.194
98055,140000.0,buy,47.4659,-122.189
98055,325000.0,Not Buy,47.4484,-122.194
98055,330000.0,Not Buy,47.4615,-122.214
98055,320000.0,Not Buy,47.4379,-122.192
98055,333000.0,Not Buy,47.457,-122.189
98055,450000.0,Not Buy,47.4657,-122.198
98055,269950.0,buy,47.4475,-122.213
98055,300000.0,buy,47.4798,-122.228
98055,235000.0,buy,47.4243,-122.198
98055,274000.0,buy,47.4496,-122.189
98055,440000.0,Not Buy,47.4482,-122.206
98055,400000.0,Not Buy,47.4517,-122.204
98055,489000.0,Not Buy,47.4372,-122.206
98055,293000.0,buy,47.4293,-122.188
98055,249900.0,buy,47.4496,-122.189
98055,580000.0,Not Buy,47.4595,-122.208
98055,485000.0,Not Buy,47.4477,-122.204
98055,388000.0,Not Buy,47.4797,-122.23
98055,307000.0,Not Buy,47.429,-122.188
98055,499950.0,Not Buy,47.4295,-122.205
98055,290500.0,buy,47.4785,-122.228
98055,292000.0,buy,47.4497,-122.188
98055,305000.0,Not Buy,47.43,-122.188
98055,370000.0,Not Buy,47.4513,-122.202
98055,305000.0,Not Buy,47.429,-122.189
98055,462000.0,Not Buy,47.4487,-122.205
98055,609000.0,Not Buy,47.488,-122.225
98055,477500.0,Not Buy,47.4299,-122.207
98055,400000.0,Not Buy,47.452,-122.204
98055,300000.0,buy,47.4297,-122.189
98055,458000.0,Not Buy,47.4483,-122.203
98056,605000.0,Not Buy,47.5301,-122.18
98056,345000.0,buy,47.4934,-122.189
98056,461000.0,Not Buy,47.5228,-122.199
98056,215000.0,buy,47.518,-122.194
98056,650000.0,Not Buy,47.525,-122.172
98056,210000.0,Not Buy,47.5093,-122.184
98056,580000.0,Not Buy,47.5399,-122.181
98056,665000.0,Not Buy,47.5376,-122.18
98056,338000.0,buy,47.4888,-122.182
98056,280000.0,buy,47.5112,-122.19
98056,297000.0,buy,47.5038,-122.189
98056,538000.0,Not Buy,47.5272,-122.169
98056,280000.0,buy,47.5025,-122.186
98056,426700.0,Not Buy,47.5375,-122.178
98056,405300.0,buy,47.4987,-122.166
98056,341500.0,buy,47.5089,-122.189
98056,347000.0,buy,47.4802,-122.179
98056,450000.0,Not Buy,47.5152,-122.197
98056,467000.0,Not Buy,47.4802,-122.188
98056,839900.0,Not Buy,47.5134,-122.2
98056,427200.0,Not Buy,47.5364,-122.173
98056,425000.0,Not Buy,47.5197,-122.18
98056,151000.0,Not Buy,47.4965,-122.186
98056,552500.0,Not Buy,47.5041,-122.186
98056,272000.0,buy,47.5014,-122.172
98056,369000.0,buy,47.5014,-122.172
98056,350000.0,buy,47.5102,-122.183
98056,276900.0,buy,47.5074,-122.175
98056,445000.0,Not Buy,47.514,-122.189
98056,250000.0,buy,47.524,-122.2
98056,235867.0,Not Buy,47.496,-122.19
98056,720000.0,Not Buy,47.5259,-122.204
98056,345000.0,buy,47.5407,-122.177
98056,350000.0,buy,47.5233,-122.185
98056,445000.0,Not Buy,47.4797,-122.179
98056,349000.0,buy,47.4834,-122.182
98056,320000.0,buy,47.4805,-122.178
98056,471750.0,Not Buy,47.4891,-122.19
98056,562500.0,Not Buy,47.5357,-122.179
98056,310000.0,buy,47.4892,-122.182
98056,345000.0,buy,47.4911,-122.17
98056,517100.0,Not Buy,47.5396,-122.18
98056,322500.0,buy,47.5121,-122.17
98056,155000.0,Not Buy,47.4924,-122.175
98056,352500.0,buy,47.4983,-122.167
98056,300000.0,Not Buy,47.4883,-122.191
98056,399500.0,buy,47.5375,-122.176
98056,369990.0,buy,47.4941,-122.19
98056,365000.0,buy,47.5087,-122.193
98056,162000.0,Not Buy,47.508,-122.183
98056,306000.0,buy,47.489,-122.18
98056,180000.0,Not Buy,47.505,-122.171
98056,230000.0,Not Buy,47.4947,-122.185
98056,550000.0,Not Buy,47.5204,-122.206
98056,288400.0,buy,47.4915,-122.167
98056,249000.0,Not Buy,47.5133,-122.196
98056,739000.0,Not Buy,47.5135,-122.2
98056,289000.0,Not Buy,47.494,-122.165
98056,368000.0,Not Buy,47.4937,-122.184
98056,415000.0,buy,47.5162,-122.176
98056,539950.0,Not Buy,47.5243,-122.204
98056,502500.0,Not Buy,47.5237,-122.199
98056,436300.0,Not Buy,47.5133,-122.196
98056,240000.0,Not Buy,47.4946,-122.187
98056,585000.0,Not Buy,47.5265,-122.202
98056,387000.0,buy,47.5236,-122.184
98056,315000.0,Not Buy,47.5096,-122.178
98056,355000.0,buy,47.5049,-122.189
98056,600000.0,Not Buy,47.534,-122.18
98056,235000.0,Not Buy,47.5175,-122.205
98056,346150.0,buy,47.5084,-122.185
98056,417000.0,buy,47.5049,-122.186
98056,522500.0,Not Buy,47.5334,-122.168
98056,1570000.0,Not Buy,47.5169,-122.209
98056,330000.0,buy,47.5155,-122.189
98056,393000.0,buy,47.5172,-122.17
98056,320000.0,buy,47.5059,-122.193
98056,240000.0,buy,47.5016,-122.168
98056,325000.0,buy,47.4849,-122.184
98056,208000.0,Not Buy,47.4957,-122.168
98056,280000.0,buy,47.4905,-122.18
98056,266000.0,buy,47.4905,-122.179
98056,379600.0,buy,47.5387,-122.179
98056,268000.0,Not Buy,47.4939,-122.167
98056,635000.0,Not Buy,47.5164,-122.19
98056,464000.0,Not Buy,47.5231,-122.202
98056,227450.0,Not Buy,47.4938,-122.171
98056,292600.0,buy,47.4991,-122.176
98056,375000.0,buy,47.4888,-122.184
98056,259950.0,Not Buy,47.4958,-122.191
98056,299950.0,buy,47.4964,-122.168
98056,355000.0,buy,47.4811,-122.182
98056,340000.0,buy,47.4799,-122.183
98056,439900.0,Not Buy,47.4792,-122.181
98056,406000.0,buy,47.4892,-122.181
98056,980000.0,Not Buy,47.5201,-122.204
98056,572500.0,Not Buy,47.5355,-122.179
98056,200000.0,Not Buy,47.4953,-122.169
